NODE_KEY,PRODCUT_ID,TYPE_CODE,CATEGORY,DESC_GUID_NODE_KEY,SUPPLIER_GUID_NODE_KEY,TAX_TARIF_CODE,MEASURE_UNIT,WEIGHT_MEASURE, WEIGHT_UNIT, CURRENCY_CODE,PRICE,WIDTH,DEPTH,HEIGHT,DIM_UNIT
3013d443-03ee-457c-a8a3-8633e1998cae,01J3B94FMASVF9XWFFJERTNZ05,FR,Plexiglass,607260ac-e006-4e00-88c7-041da7260e42,ff84c478-2ed5-4c9f-9bb2-c77e4535058b,0641-6120,KG,30,KG,EUR,69,61,79,35,CM
9d568d5e-11c3-47f0-9181-03d27e74f802,01J3B94FMC9XA7B8XWWBTBS9TV,ID,Aluminum,1bb97ec3-b2e1-447f-a28a-0959dea8530c,b88171a9-5aec-4366-912a-bc9f31492411,49288-0321,KG,50,KG,IDR,30,73,70,91,CM
dc537c62-8293-4c98-a598-8bf78d2f5a0e,01J3B94FMDNYGZPP7R2RBC73E2,RU,Stone,05b06486-01f2-4e6d-b17d-f2ff7c75e59e,49e79bfa-0ecb-4e38-8f68-cea9bc07a8b7,21695-206,KG,49,KG,RUB,78,12,97,55,CM
90d8c85d-0745-4e3f-9bb1-bc24abad8a9b,01J3B94FMF8RP3GB1C8DSH1HP3,LS,Steel,51dc814e-1cc8-40f4-b2b9-3f2d737eadba,aee994bc-5a1f-47e8-9bee-a421a580147f,62011-0007,KG,45,KG,LSL,100,97,3,99,CM
e6d65add-d2c0-49a3-90dd-c44758c9fd21,01J3B94FMH730MKN05NRWC4D89,MX,Granite,ff64c6ed-0953-4773-8f87-04c12ccb798f,116c0b0f-ca2a-4f04-85b7-b439745b5770,0069-3857,KG,26,KG,MXN,87,82,68,31,CM
c2f7189a-eff7-4213-8b0f-0b92eb88a012,01J3B94FMKJ8NZ0FGXHSAD8GSM,ID,Rubber,1826bec9-d149-4e9d-bae7-e1a30266fd65,6200a4b2-f45b-4a33-9a1f-83fbb1e3bb8d,66579-0014,KG,60,KG,IDR,47,66,48,37,CM
9c925282-abc3-4004-8853-c5a4b90f71b1,01J3B94FMNDHSNES9EYMRMSHYH,MA,Vinyl,a1e759b7-4a80-493a-84f7-bae0368e532e,fee469b6-bbe9-4ef9-a3f2-1b8c687c5409,50007-2000,KG,27,KG,MAD,95,29,91,93,CM
109fb3b3-edd7-49ba-8588-04707e914afd,01J3B94FMP1SP0YHX6F9NCY6X6,SE,Plastic,343c016e-1941-461c-982c-8a0d577ac349,3041fd9f-987e-4fce-8596-6d4881f945be,47682-904,KG,83,KG,SEK,54,91,20,89,CM
b1f9176b-d73e-42dc-88d5-2d64b2546b04,01J3B94FMRN5Q0VK966JYXZFR9,CN,Plastic,8fb0efaf-cbb2-4e93-ba6f-6024c075e90c,c14bf8eb-412c-4fa8-ae3f-85ae8bf3fcbb,68151-2640,KG,19,KG,CNY,63,87,35,50,CM
f760f199-4a56-43a5-a4d8-b7af50f99a6b,01J3B94FMTWG9W2MF7FHCAB5M6,CN,Steel,f47c2dce-0497-455c-95c0-8f1a43d620b9,63f95742-b11c-434b-935b-9607535d86eb,51824-001,KG,21,KG,CNY,57,31,89,97,CM
21384076-3f3c-40bd-9c3c-45b34fb3f8a7,01J3B94FMWMJ8VBB21B0ZN8RME,PL,Brass,258c0fb0-ead9-439b-83c3-a59b2cda7af3,31ccd58f-db31-429d-94e8-5a74d484be4a,54868-3319,KG,18,KG,PLN,7,56,61,65,CM
9b083f39-8985-49d6-bfa6-6d5d53ca22e8,01J3B94FMY1Q4P8EAJKSF73D1B,GT,Rubber,b401db7f-ae26-449c-b053-470f8fe1ddda,29b45058-9d18-4f54-9447-bb8090083263,66365-001,KG,31,KG,GTQ,17,91,82,21,CM
dc802f78-e528-4785-b928-f925c06f4f8c,01J3B94FMZN0XPVBAJD8C8VW48,SV,Brass,6d0cdbaa-55ce-4314-a2a4-4b4b3c795d1a,b8c0387e-80fa-4da0-a650-965a856dc6a9,49288-0057,KG,70,KG,USD,9,19,65,40,CM
78216aa8-643e-47da-aaab-37e7b3da4f1d,01J3B94FN1P44R2D362F4TM99W,TH,Plastic,a4abaff0-bb37-4564-a038-a5c22a321b2a,5bfaec81-83f1-48f9-93df-526cdea3df37,43406-0071,KG,34,KG,THB,77,40,51,58,CM
b94fb5fb-2574-42da-a8a0-ed77ba48ad44,01J3B94FN3S65RAV8M0KW5974Q,IT,Stone,d1483a6f-1e69-4d9e-8a78-4636b33d269d,19bef6d5-bcf5-40ae-a92f-281d72319064,0115-1329,KG,95,KG,EUR,72,73,31,70,CM
42ca1339-5d90-4b82-85a9-6f99945dfa2d,01J3B94FN4DMBS4R87JW5RN6XV,CO,Granite,33749bf9-31ba-4e57-98d3-4941e7e6117c,975c3fa6-45bb-4ea3-8fa7-2accfb656555,36800-703,KG,85,KG,COP,71,80,36,74,CM
45d8e0d7-16fa-4029-a150-070b1e09098f,01J3B94FN6DGYFEGR7Z5A1K3C0,BR,Stone,64e14b50-8c48-426d-b62b-85238c8d9d6f,9cda96a2-5a34-4493-ab53-64c09180688c,66975-355,KG,65,KG,BRL,61,55,80,28,CM
53d7ae7d-f488-4fd9-97f6-920dd4926dd6,01J3B94FN8X6RPEHTA2SBQXKFX,CZ,Plexiglass,3753a341-09b4-4bea-8e54-6fa8eb0d7ce8,7d8346b1-562f-4bb2-ad3d-47e7be59aa6a,21695-249,KG,43,KG,CZK,85,13,56,74,CM
647d50e5-aebf-49fb-85e7-ec5c8fee6f69,01J3B94FNAXV6PP0G2F6RRBJES,CN,Brass,43913288-fd59-448b-8b66-b29fc8be4deb,221bcefb-51fb-40f0-ad4f-aec309003e66,42908-075,KG,73,KG,CNY,41,32,75,83,CM
ed6e8710-3ab2-4ca3-829a-14068b019e84,01J3B94FNBDRKPSNJEDF3RX11A,PH,Plastic,f136b99c-9d9f-40e4-a03f-47937c3b33c4,2c856453-d12e-4528-994b-f4b46ab4be46,65084-441,KG,58,KG,PHP,15,25,41,25,CM
f188d025-e6d7-42d0-ad61-8023ef3df9fd,01J3B94FNDDGJX121711XKHABJ,ID,Aluminum,4e58a3c9-b362-48e8-ad9a-e2c1a664b8e2,88d00931-8bae-4656-8a37-c5e4479fe741,55711-070,KG,51,KG,IDR,54,47,18,94,CM
7d8c9569-e32e-4abd-be7d-f22ca5ba0cb7,01J3B94FNF08DDE3XDSK8YN0S5,CN,Granite,e4dd597f-cc56-4aa4-a0df-36584c27e6d6,486a1e9c-2ff6-43f5-97db-6a1dbb64636f,48951-1233,KG,45,KG,CNY,80,83,76,25,CM
6d1fa8d3-6d0b-47b5-ba34-1c467766ae34,01J3B94FNG82MXTRS11J336JMQ,SE,Plastic,ad8b0289-f727-4718-a948-67e2e4dcb9f2,4206aebe-3a7c-4017-a70e-5debf92cfa5f,42361-030,KG,1,KG,SEK,15,24,63,81,CM
8ee94890-4829-437a-ace5-f7a2dff7ff57,01J3B94FNJ4WNWSHCKKMP5XT2R,JP,Aluminum,3e836931-2ca2-4d26-84bd-13c75bb6b075,1da32b51-a34f-413e-a614-6419f7f56720,50436-4856,KG,37,KG,JPY,59,5,99,31,CM
c023c018-3570-4d47-bc87-ec1f5adc0a60,01J3B94FNME9H3KM8F39KR6749,MY,Glass,60c72d9c-e9ee-454a-a465-0b41aee232fb,c9f4ee57-7f67-4efb-8a09-301bcf885530,58668-2001,KG,40,KG,MYR,8,5,25,47,CM
d0ac300b-54e7-4ab3-97a1-ab28438e2ed5,01J3B94FNPGPCR97QKFMZ9W8FY,SE,Wood,f2645e46-b839-4bba-b86c-7b41019dce7a,bc63d356-2962-41bd-8bbe-8e3391e86d3a,0591-3704,KG,39,KG,SEK,88,63,58,51,CM
379a3e29-9ebe-4473-b61d-4538beec6be0,01J3B94FNQGHQFHWSKCY2HX4JM,BR,Granite,5dd718e4-daca-4552-bd10-2342f7099ecd,a2284e7b-9c63-4416-9a99-26040097040c,55154-9425,KG,30,KG,BRL,26,14,64,59,CM
e6e3ead4-118e-498f-9790-b7c58cad398b,01J3B94FNSAB97950VHZ9GG33M,NO,Aluminum,19a77109-c2bc-41db-8e44-dd2f155c01e2,ecca9942-6f3d-486d-90ab-18b50d399c8a,49349-352,KG,9,KG,NOK,39,28,29,22,CM
e80fdf2f-27cc-40e7-a563-1ae57d2f56d5,01J3B94FNV5J70PZMGE1N91HNA,NG,Plexiglass,7a59e698-1054-4bef-afc8-9719f4e6370d,1ac6db98-d973-4cd3-aa93-73c0c6def17d,30142-183,KG,3,KG,NGN,19,44,59,21,CM
ee593ddb-e490-47c0-9c25-182d7d115f18,01J3B94FNXCW9YF368TWTH188C,ID,Glass,ded062c3-4428-484b-a271-d944d8174530,0328e52f-a53c-4936-86d5-0e9dd91195f1,41250-444,KG,55,KG,IDR,39,2,56,35,CM
f541acaa-34fb-4516-9c76-4fd1c0ab2443,01J3B94FNZ7CKC3MB7Z2QWQ10B,ID,Glass,45374b56-095b-4d64-a930-20c846d61215,9c5e6209-a68b-45e7-b346-23aaa870dfd5,17518-055,KG,28,KG,IDR,72,71,47,11,CM
c5ad9d92-4a96-486c-a138-827e73474955,01J3B94FP0RYTG4W0DBBCQ87JG,MA,Glass,5f4ab6c8-b57b-445b-8165-37f71d85f812,c7a0dd22-06ec-4b8f-bf82-d9d3b2dadb4c,62670-4797,KG,50,KG,MAD,72,10,37,80,CM
a9a7ded1-7396-45c2-ad14-cf14c297388d,01J3B94FP24G4CB6J1RWQQ3J76,ID,Vinyl,5fd93b52-bdec-478c-98cf-4882bff45733,40dd259c-1ed1-43ba-b066-282b651a56e4,16590-027,KG,48,KG,IDR,58,66,17,60,CM
0531a2f6-03fa-42f1-85bd-b6075517e5b5,01J3B94FP4P572A4XKRRCWXQ3E,YE,Glass,28211207-31c2-423d-8b91-b5634db5764a,c51f2de8-7e3f-4311-afa4-6fd31f3b89ce,57955-0053,KG,79,KG,YER,39,7,89,40,CM
8cd38548-ed86-4e2d-b8ca-c6ba379c9d5c,01J3B94FP6FPGRRARFAXG95NYY,ID,Vinyl,b2575ec3-b968-4048-beed-73e641f0493e,9cc3e335-47d0-4406-83cb-ab097a5d4133,63824-742,KG,45,KG,IDR,44,4,64,68,CM
431aeb26-8bd6-4cf8-a2aa-b2902fbce275,01J3B94FP77X5Y9W3B8N5NYHGP,ID,Plastic,8b73920e-73f7-45ac-bb4a-125233ceb2d4,5e1ae278-c7a4-4485-8ab1-e0207ae9299c,44567-102,KG,27,KG,IDR,75,73,75,63,CM
23f91200-7b5e-46bd-a675-91a078784e3d,01J3B94FP9NPSTJ42SQJCXAZ77,AT,Wood,8cce95d9-d98e-4192-ad5c-9c7ba50cb6ca,da034d3c-3505-4916-8f76-3ab9441e9156,51672-5281,KG,50,KG,EUR,50,71,98,64,CM
7a8fb96b-ae9c-4c2a-a5e0-7546debafec6,01J3B94FPBDR8S7S9NSYM67XA8,CN,Aluminum,7e914db6-24cf-4f83-a4e4-15016a355cc8,70e888eb-f0d0-4838-a25f-30ac742fc940,50458-563,KG,63,KG,CNY,90,73,92,40,CM
e8ea43a2-fc8b-4542-83d2-1ce7fcdbcf68,01J3B94FPDB8F03XJ6JH29KM29,TW,Plexiglass,2af1906d-a2c0-43e1-b7ff-bdad4ee66b09,e8eeda3d-82ea-4f5a-87b8-a3580037cf4e,52584-152,KG,27,KG,TWD,67,13,52,61,CM
2dc63a1b-bcd4-4d02-9139-b034388d11cd,01J3B94FPE1CB3RRZEEQN0SZX5,PH,Stone,319e0cbc-44bd-4f16-87d6-7ec4135f0688,242a4973-cdf8-4550-901d-c2a4608c93e9,59886-343,KG,73,KG,PHP,87,88,81,35,CM
5fdb5a77-1491-4d6b-b23b-556cc38ee97c,01J3B94FPGR92JYST8166WRQZG,ID,Steel,2cf709d2-47f1-4552-9c3c-f88509e4d0fa,88bbe2d9-c467-49c7-b098-c8f28acf0ee0,68084-802,KG,73,KG,IDR,19,68,51,47,CM
f80ffeef-1270-4c08-8931-730a33562140,01J3B94FPJQ0SE69R3Y22N57HB,ID,Glass,ce5f920a-a93a-48c9-b3b2-57e71b2e6689,79f26a0e-3772-48b1-b440-9c6c8611d118,14783-325,KG,20,KG,IDR,64,72,42,32,CM
375f8ab2-055d-45f9-8ab7-9630531a875f,01J3B94FPMY3BMX6CCVTF6JRYM,US,Aluminum,4bb36d3f-5ed8-47f8-aaf9-d4e946bbe9a8,96a362cc-0fd7-4f49-b0f9-816c33bef0fa,29336-750,KG,35,KG,USD,4,43,76,18,CM
0df80e24-6321-443e-b670-3fdc653cc3b2,01J3B94FPPNC2FW6PSRVE57WVW,CN,Rubber,8c9dac92-7a75-4085-9185-ae52363fde76,705331cb-8075-4e8a-82d0-8f5616d2d26b,55154-5724,KG,68,KG,CNY,74,41,7,30,CM
09ff94ef-96de-4d85-840e-e32d7a9f8d7c,01J3B94FPRH3PWBFSRQ82ZQ92E,SE,Glass,37c3b6b6-4312-43d2-8e7f-4f16b61cada5,0b20fa19-00fd-41f1-ac17-e13d2aa52d25,24208-795,KG,84,KG,SEK,44,43,64,75,CM
0dd8b1b6-9101-42fb-837d-61b8aae97f02,01J3B94FPSF0VXND70ZGXEQM27,CD,Wood,516d68ce-e127-4db3-a322-890552a18aaa,0691b48c-78e8-4784-80c0-b4655dc9b69f,63941-354,KG,37,KG,CDF,8,79,57,45,CM
d5f7de2c-90b8-4d1b-8263-cfc981005efd,01J3B94FPV1GRK1NMSMC5WTBCV,PH,Plexiglass,6df25869-698a-44cf-933b-b0f8f7f0a533,1f7f6fa3-696a-4d8d-af34-edcdbdb59bb3,98132-151,KG,33,KG,PHP,19,75,81,86,CM
c86b07c8-51ad-4460-9a12-7451e20e36bf,01J3B94FPXWE902K8MF62RGNA4,CN,Wood,d079f98a-1ab6-4d7f-911a-7c981c8b134e,e5329fc9-a502-4cff-8159-8cdcbbf749a2,76433-002,KG,78,KG,CNY,72,74,73,49,CM
46cf1806-d174-42db-8b12-f2f49c473ec0,01J3B94FPZ3DFS3SK248H5J27B,PT,Plastic,a0ffdaca-2c1b-4aee-932b-d7521399917b,192ff3e5-fb41-41ae-acad-99b10bb9c10a,41250-309,KG,7,KG,EUR,13,12,4,1,CM
a955d5ab-2279-48e3-90ff-06f79c441ca8,01J3B94FQ1JFCAX9C2JAFYCWRX,VN,Steel,7b18ae42-b402-45f6-933f-dab38940ff56,1ef5d54b-d79c-4a31-8b64-0c6739a2f00e,50114-8015,KG,44,KG,VND,14,4,8,46,CM
69f47333-ab00-48fe-ae82-222a2a316abe,01J3B94FQ2AV3T4PVCAVCB80ZS,PK,Plastic,dd27ad0a-1814-4bcc-8ae4-ddd7092f9b7e,8cd76057-eeb7-404f-8f4d-1d214315c16b,11084-536,KG,44,KG,PKR,40,73,90,29,CM
b4b487c7-332b-439a-8a52-b9fe3dbf286f,01J3B94FQ4ZFQCHFKRWRF7041N,FI,Granite,5d16cadb-d533-45dc-9f50-b032c670edfb,cb418b15-eefc-4fab-b1cf-a32317e82d5a,59779-462,KG,76,KG,EUR,35,51,32,72,CM
0810f8d3-34e2-4041-8afe-8b3e51845b41,01J3B94FQ6B3R674DHKK7WMMAZ,BR,Aluminum,730b2d77-bc45-4e16-b457-0cbc8f899845,a637e06c-c079-404c-b750-6af6e3558642,43353-926,KG,20,KG,BRL,72,62,29,26,CM
791b05be-1651-41e3-b2e3-9fbdc2269c58,01J3B94FQ85XMHAZNEP742JX6F,RU,Rubber,a9082640-9e51-43e2-af18-6adc5de6ebb0,a4fd719b-1a03-4e99-8ffa-9af424b5b406,0904-5893,KG,72,KG,RUB,60,66,48,65,CM
7a6ae9be-66d9-44a5-a10e-4373c373f771,01J3B94FQ9YWC8WE4FEJP76XN9,RU,Vinyl,67905a0e-886c-4885-a45b-0cb9239dc7c8,db6b813f-92a8-44c6-aeb3-65ffaeddc170,68180-222,KG,48,KG,RUB,56,15,6,86,CM
cd366505-ce59-4bf1-a0dd-c6e83ab67f17,01J3B94FQBV2M3KMMJME8V3R59,ID,Vinyl,e61216ff-b035-4f10-98f4-1c7c0a03a385,37a51e23-c7be-4c27-bed1-bf26aae2a332,53033-002,KG,93,KG,IDR,17,7,84,13,CM
b472d25a-30d4-41c4-bb4f-e34c7a9ccf72,01J3B94FQDJRXXQS2FBNMVQZYD,ID,Vinyl,e43d58b7-d4bf-44ee-b79a-2bfcb8c35a57,ec51cb28-cfab-4a06-a1a5-b1218b091524,55289-281,KG,60,KG,IDR,47,28,74,86,CM
6edc61e5-17b2-48e9-8f59-5e4f141cb488,01J3B94FQE4Q9JWX9A4T4ZWBFQ,NG,Steel,81d44ead-ca30-49e5-947a-5296cc7a9217,293d1ea6-22f3-4fa5-9259-a753d4876e8c,67296-0556,KG,42,KG,NGN,51,9,56,96,CM
3ae9f70a-1cf9-4446-914b-b595d8a71c51,01J3B94FQGKR2B3EMSHDRPP59R,MK,Brass,435b7c9b-8fad-4ea2-b9ab-0258bd3a8599,bab5ab6e-af34-40f9-a7a9-940f79a1afb8,48951-4018,KG,21,KG,MKD,23,42,8,35,CM
0d386005-afc6-430b-b3dd-769b4a7a85c0,01J3B94FQJ2KJNDX3PCYV6FTJ4,ID,Brass,e1548517-3192-4f8b-b24f-aa9101673ee2,1cd04a07-2079-4b33-bb59-2b6607647e4b,21130-955,KG,56,KG,IDR,46,5,54,20,CM
5dd5a313-5445-4c2c-9a2e-a1fb6d619e3a,01J3B94FQKVCWC20V6DCWD2WCZ,CZ,Wood,d0ee4ad4-f0d8-40cf-89ed-b1f2a4792a59,1fdd01ee-e0d4-4006-bc4c-daba1989c72c,68788-9185,KG,70,KG,CZK,56,99,37,91,CM
8eea79fe-25c5-4808-8051-81f289fa79c5,01J3B94FQNC5B10J0PHAZWHJXP,CZ,Granite,ccbcd3e9-0475-4776-ae73-6335f28a1fc0,0f73e46a-4022-40f7-9c1b-de30cf908c79,54868-4835,KG,55,KG,CZK,2,59,59,55,CM
a92c0fd6-9aab-4d32-8b15-c0d60a1ba84c,01J3B94FQQYHAM4Y5Q9CCDJ949,CN,Wood,bd35c4c9-9ea8-4839-a5ee-d7dd32e781e8,cd9f61d0-3e56-4fcc-9e1a-15499ab5d43b,34645-5008,KG,33,KG,CNY,77,71,34,67,CM
933b7114-8619-4356-9f37-903f35ccb6b8,01J3B94FQSVGH8098WS4N1V4ZA,PH,Aluminum,d4619c76-b755-46b5-bad7-ca3a5227d8f0,fbc1edcf-be7a-45d0-82fc-4ffc42e42d50,52959-957,KG,72,KG,PHP,42,88,98,37,CM
39e3cf45-e01e-41bc-a252-187e8cc3c3b7,01J3B94FQVJHFSDNWWT01FFJC7,JP,Vinyl,32379b17-9df9-4af5-9f66-34efc423c38d,8a29e573-80ba-4dff-b111-86a80c9e026a,53746-111,KG,87,KG,JPY,38,89,60,70,CM
aaccfc47-5ac5-4f34-a9a3-58bde5bcf3f2,01J3B94FW8PGJ0PP8MFW4FJSZA,PE,Plastic,e17f383e-bbd8-4003-a40d-b0258fe619fe,c99f287f-3d93-4e2b-85ed-04c05900c5a3,62592-496,KG,50,KG,PEN,96,89,47,14,CM
e804def8-cf5c-4345-87d6-f5cb0c458932,01J3B94FWA0KSJJ0333RPSEY2R,SE,Stone,b3564d60-00ad-4bf8-b2e8-806d3f64f925,3935f90c-7b6d-4c48-a55d-0bc9bf942742,0078-0357,KG,83,KG,SEK,50,72,40,71,CM
4ec90d08-89b4-4643-9099-80f1c3d819aa,01J3B94FWCCT1GQ9RE3ZXSME6Z,CN,Rubber,1f1e8efb-a454-46ae-9ecc-1c72f9550554,88761ea8-107b-4bd3-9bdf-31c911fee3f3,16729-197,KG,17,KG,CNY,25,54,26,10,CM
053f89f8-0c1d-4f35-a4c4-9f366195c73b,01J3B94FWEVM0KM0T29CWAM1MA,CN,Steel,4ab25d18-c479-4725-a34d-6539bfbe1f5c,f3f4d8ed-fd1e-453c-b09a-2cb5d7512e61,63629-4815,KG,36,KG,CNY,63,68,43,79,CM
e4b749a6-9e15-4da6-bfb8-050facc4c782,01J3B94FWGXHHV23ZREB3T75GV,ZA,Steel,d4b3693f-426e-48d0-a060-7f8e61d32c23,034fbd67-b734-4604-a4e1-038e56bc6649,61722-165,KG,85,KG,ZAR,99,10,90,42,CM
61a71d3a-0b83-4260-a0c9-4dad4687768a,01J3B94FWJYTW7BC88HXS9KBQQ,ZA,Rubber,45117c9a-ac46-44bb-abfb-0f07a7e82035,6a2968f8-1f71-4f9e-8d7c-7b6792dc76a1,52533-056,KG,92,KG,ZAR,82,30,33,7,CM
bf4ab574-1a3f-4f86-bda9-36c3194892f7,01J3B94FWK37XYMKDN63S4CY4N,MT,Rubber,64b29601-b582-4e10-8647-039c736d3570,792452cf-356d-4cd7-bd70-1f0b841f1310,57520-0642,KG,97,KG,EUR,60,14,13,92,CM
1a61466d-ed07-4a70-84d4-3a661652acd2,01J3B94FWN606VQK3SM4KBXPTM,CN,Rubber,4919877c-fcbd-4f63-929a-58dab66a18a3,e9f94079-f791-4d54-a41c-e295654807b8,59762-5030,KG,51,KG,CNY,85,71,71,44,CM
ab652817-c178-45af-b4dd-67c5bdd2e249,01J3B94FWQSGR1V8TFZBWXH7V4,TH,Glass,78c213e6-b00a-4572-9797-4850a7e57bce,08910d36-2499-4bb9-ac45-6508750e43be,62742-4063,KG,91,KG,THB,90,74,83,77,CM
2a8b958c-b65b-4975-96aa-c9a24e8701cd,01J3B94FWSSR7JKX8S72WMTY4Y,SE,Vinyl,47cd785e-bf3a-4317-98b7-ee1d247436d9,2480cf52-6e8a-4b8b-bf83-fd071ade5973,0023-9321,KG,50,KG,SEK,54,54,4,66,CM
62220fa4-199c-42fc-96a1-39d958b730eb,01J3B94FWT0R6M8QF6QFP586S6,SE,Stone,90aa3de8-768b-48ee-aa11-6560233dfb52,a0506791-2769-4a0b-90fa-5c9bee412021,0074-2440,KG,21,KG,SEK,79,62,50,91,CM
5ac1a306-8b1c-413f-b8ff-2bd756fd40a2,01J3B94FWWD5Z78MVDEWYNG8VM,FR,Brass,278861f0-e7ba-4e2d-8ea9-ffeb2207ad8b,dcc83ddf-0ad2-474b-9905-960f1c9adf2d,24385-403,KG,1,KG,EUR,70,60,7,96,CM
2c144afa-87cf-439b-9e74-77da470b582b,01J3B94FWYN6ZD4QSDNXHEJJFW,DO,Stone,a6a83f38-19b6-4b4d-b9da-d8e43fd9613d,ffb3ce25-80b5-47dd-8f47-40ce82ee13cb,52268-523,KG,53,KG,DOP,26,56,20,16,CM
767bb148-0ee2-4fe2-93f4-d044cb3285b3,01J3B94FWZ68QJ93VYQW4J6FW3,KM,Stone,a63392c4-f769-4b3c-bdef-7c4abf3d645b,415020ac-36a4-46a7-9f5c-e3e23eca3aa8,54738-914,KG,12,KG,KMF,33,1,24,74,CM
a408bcec-1c16-4ded-8f18-25cbf05d9d2d,01J3B94FX1VV5D8MR58FE97K49,RU,Granite,2d977854-e13a-485b-984a-db45acff89c0,c792add8-75bf-4645-9727-e38da3a29991,48951-8221,KG,77,KG,RUB,39,86,97,28,CM
ba3e0fa8-1d7c-412c-916e-a9cdf61e7ecc,01J3B94FX3VX5WXBHKQY4FJWGE,CN,Plexiglass,6fe85a86-51db-4c98-8398-3882035e0222,58795879-28ed-4282-8d79-820a6754e91f,66116-234,KG,14,KG,CNY,5,93,28,22,CM
262082fb-a235-42a5-acaa-5db6ad348749,01J3B94FX5M37SGKQYC51N0J3F,RU,Wood,8df4fc83-f34a-487b-abb4-5986bc58de2b,1a77dc04-1f7b-4d6a-85e7-80873c71119a,55154-4740,KG,43,KG,RUB,19,65,89,85,CM
2e4b47a6-2e25-422d-bebd-c0fd5e5471e3,01J3B94FX7KP12QDHHW59002G5,CN,Brass,5a094670-eeba-4fad-93b2-b44545983600,3e2cc70b-4c53-4a96-9504-c9c9857db4b3,55312-015,KG,69,KG,CNY,19,59,29,65,CM
b037e884-a7e1-4fa0-abb5-1289228c8350,01J3B94FX889W3RVF854YZA1SM,NL,Plastic,c7baf5bd-4f4d-44d0-9f1f-c14a12f0d25b,8675f1f2-6326-4ef3-ac58-fd033378403f,55714-4445,KG,99,KG,EUR,4,66,65,49,CM
d556f13b-dade-4488-8be8-5a22d5b1cbc3,01J3B94FXAKN27T0856BCYHA5S,LC,Steel,aeede5f6-04ae-4c35-a772-fb19693f9630,40b6df06-b1ae-4b80-b87f-7dcd2c8980e4,49580-2412,KG,24,KG,XCD,64,30,41,19,CM
b42c83d3-06e2-426e-8831-fe59c124b8b8,01J3B94FXC3S1JYNNAWPE92RGY,CN,Aluminum,db76a1a6-58df-404d-b219-48fbb9ae2c7b,c56428ff-47da-42b5-a6f3-82104cc432c5,16714-360,KG,80,KG,CNY,89,86,38,67,CM
1917d7f2-07f8-407b-846c-ec24afaeb43a,01J3B94FXDG6G85MQHTWYFJ9K3,PH,Rubber,1e7b70b9-9095-4e43-b906-083724bf154a,e8b7f235-57e5-4147-8fb3-a577b0ff77b0,54859-503,KG,8,KG,PHP,96,34,18,7,CM
d9cb5fb1-070d-4d6b-91f3-606940a09725,01J3B94FXFFQHMYZDHXT1N2FJY,LU,Stone,b5f921d2-ce5b-4a33-a55a-a7d17f0cc21b,c25b1223-5f2d-43b7-9f7b-bc131be97d5d,49738-731,KG,75,KG,EUR,4,86,5,69,CM
48781475-668d-41a7-89b6-e0625f2fe152,01J3B94FXHHBNW8X733Z9Z24PE,FR,Vinyl,a76bfd6d-9544-4f73-aace-6c805ae847cf,cae440f1-7f5f-421c-9320-4ae9fea51476,0115-2622,KG,7,KG,EUR,8,79,35,77,CM
30583133-bafc-4bf7-8b6d-da8124d180e7,01J3B94FXJRJMX9ZQM494M87G8,MG,Stone,e471bab3-b1cb-45e4-81a8-fe545188a39f,5d1383c2-7804-4488-882c-ec54993b2979,42291-840,KG,64,KG,MGA,17,1,100,88,CM
a3c316c3-471a-4b69-b533-fb45ca3ec71d,01J3B94FXM6DNMWWW5ZB35KBJ2,PL,Wood,f5bd8ce7-64eb-4877-a6db-14aec18c3b51,b810635f-e79e-463a-8b8b-d17563d928cb,0409-0144,KG,50,KG,PLN,95,100,51,20,CM
8b831f38-61be-4c7a-82c0-f8c94a96fd66,01J3B94FXPBBM90WCDXRPQ1G1E,VE,Stone,013587cd-eb3a-4409-8181-d176acc3e314,8dc956a0-4614-4621-bcac-3640cb8d8de7,0573-0164,KG,27,KG,VEF,21,96,31,47,CM
2438be95-e681-4d39-9760-500c10e08880,01J3B94FXRP00APVZV83N2HN17,TH,Steel,d463c352-2f9a-44a2-8375-dd8a901fcccc,6b6d8702-8cbf-4bc2-a6c9-73a67e27a17e,14783-034,KG,39,KG,THB,76,75,64,25,CM
90b4c618-286d-4275-a66b-63c854c8af98,01J3B94FXT6CRFY7AAFZDDVPB6,CN,Aluminum,5f5cbdd6-2072-4332-95dd-dfca6496fc1b,9e98172c-7b73-4d30-9d19-1ff0ee706646,49035-915,KG,75,KG,CNY,11,85,63,37,CM
68672cd3-c721-4367-bb31-091d2a2314b6,01J3B94FXVQ8KZM7XHNYYJXCM6,BI,Steel,f16e5618-b348-4e21-b0be-7085734df08b,2877f0f4-f3c7-4fd9-b5ec-f500d30349fc,16729-043,KG,31,KG,BIF,45,100,49,11,CM
ac769281-b6ef-4781-9814-bc641309adb9,01J3B94FXXY7T2MDNF593THSTH,CN,Glass,1f62abb6-022b-42ac-8fb3-5b8098e1c048,f2d62e22-eb62-49e9-bfbf-119601b9bb39,52429-124,KG,8,KG,CNY,59,32,46,82,CM
1dc3ee54-ea3f-4a37-9c56-090e1f541312,01J3B94FXZ2SYKP2Z8W9FJ670P,PH,Plexiglass,a9d06b2e-e6d7-4e96-bcfb-cdaf34d841ba,ec838074-179b-4962-b250-2126dc9033bf,57664-185,KG,4,KG,PHP,45,71,56,82,CM
